1.734001517295837402e+00 5.195159837603569031e-02 -1.424174804687500000e+03 1.945829093456268311e-01 1.481490492820739746e+00 -3.400787048339843750e+02 4.460258060134947300e-04 2.655470962054096162e-05 8.653188943862915039e-01
1.733520984649658203e+00 5.532789602875709534e-02 -1.419701416015625000e+03 1.930766552686691284e-01 1.482257246971130371e+00 -3.368586730957031250e+02 4.438901669345796108e-04 2.958090772153809667e-05 8.663617968559265137e-01
1.736069798469543457e+00 5.653563514351844788e-02 -1.416875488281250000e+03 1.926569789648056030e-01 1.486340284347534180e+00 -3.374252624511718750e+02 4.434338188730180264e-04 3.063600888708606362e-05 8.669884204864501953e-01
1.731769800186157227e+00 5.518901720643043518e-02 -1.406736572265625000e+03 1.917156279087066650e-01 1.483349442481994629e+00 -3.345750427246093750e+02 4.405249783303588629e-04 3.044521690753754228e-05 8.692970871925354004e-01
1.723665714263916016e+00 5.062980577349662781e-02 -1.394868286132812500e+03 1.910813450813293457e-01 1.473263502120971680e+00 -3.303120117187500000e+02 4.363672342151403427e-04 2.779307942546438426e-05 8.720109462738037109e-01
1.720227956771850586e+00 4.889015108346939087e-02 -1.388421875000000000e+03 1.913529932498931885e-01 1.469881415367126465e+00 -3.292076416015625000e+02 4.348862566985189915e-04 2.650716851348988712e-05 8.734700679779052734e-01
1.718090772628784180e+00 5.011017620563507080e-02 -1.383921875000000000e+03 1.910355687141418457e-01 1.468911528587341309e+00 -3.279669189453125000e+02 4.335805133450776339e-04 2.853126352420076728e-05 8.744944334030151367e-01
1.715779423713684082e+00 5.031377077102661133e-02 -1.380321044921875000e+03 1.904429942369461060e-01 1.467389583587646484e+00 -3.276882629394531250e+02 4.324083856772631407e-04 2.881297041312791407e-05 8.753052353858947754e-01
1.711253285408020020e+00 5.284952372312545776e-02 -1.373750488281250000e+03 1.892644315958023071e-01 1.464699149131774902e+00 -3.256188964843750000e+02 4.297246341593563557e-04 2.937575663963798434e-05 8.768041133880615234e-01
1.713575601577758789e+00 5.119749531149864197e-02 -1.370338256835937500e+03 1.892115324735641479e-01 1.467065691947937012e+00 -3.273171386718750000e+02 4.288298368919640779e-04 2.935203701781574637e-05 8.775482177734375000e-01
1.709922671318054199e+00 4.879534989595413208e-02 -1.362282836914062500e+03 1.882577687501907349e-01 1.462323427200317383e+00 -3.237064208984375000e+02 4.266368050593882799e-04 2.715067057579290122e-05 8.793990612030029297e-01
1.708409428596496582e+00 5.175908654928207397e-02 -1.358059082031250000e+03 1.870171427726745605e-01 1.461837530136108398e+00 -3.215555419921875000e+02 4.248901677783578634e-04 2.849967495421878994e-05 8.803727626800537109e-01
1.704838037490844727e+00 5.318584293127059937e-02 -1.349455688476562500e+03 1.849062293767929077e-01 1.460064053535461426e+00 -3.191846923828125000e+02 4.218260583002120256e-04 2.839908484020270407e-05 8.823311924934387207e-01
1.700488924980163574e+00 5.666568875312805176e-02 -1.337523559570312500e+03 1.823321133852005005e-01 1.456220507621765137e+00 -3.133276977539062500e+02 4.184399731457233429e-04 2.771256185951642692e-05 8.850791454315185547e-01
1.695347666740417480e+00 5.525910854339599609e-02 -1.323735473632812500e+03 1.786897033452987671e-01 1.452973246574401855e+00 -3.084979248046875000e+02 4.135686904191970825e-04 2.858028346963692456e-05 8.882305026054382324e-01
1.690655231475830078e+00 5.315942317247390747e-02 -1.314739990234375000e+03 1.762278676033020020e-01 1.450267791748046875e+00 -3.032720642089843750e+02 4.109187866561114788e-04 2.812779348460026085e-05 8.903121352195739746e-01
1.690264940261840820e+00 4.872214794158935547e-02 -1.313562988281250000e+03 1.760026216506958008e-01 1.448071122169494629e+00 -3.010163574218750000e+02 4.106824926566332579e-04 2.670462527021300048e-05 8.906040191650390625e-01
1.692138433456420898e+00 4.561591520905494690e-02 -1.317718627929687500e+03 1.784523725509643555e-01 1.448980450630187988e+00 -3.035299377441406250e+02 4.123340186197310686e-04 2.596716876723803580e-05 8.896411061286926270e-01
1.695326805114746094e+00 4.364633187651634216e-02 -1.323812866210937500e+03 1.824399232864379883e-01 1.451297521591186523e+00 -3.089211730957031250e+02 4.148506268393248320e-04 2.594729812699370086e-05 8.882079124450683594e-01
1.695675134658813477e+00 4.201133549213409424e-02 -1.324787231445312500e+03 1.854786425828933716e-01 1.449629426002502441e+00 -3.124000244140625000e+02 4.153283953201025724e-04 2.447168481012340635e-05 8.879463672637939453e-01
1.695977807044982910e+00 4.457610845565795898e-02 -1.323673339843750000e+03 1.868873089551925659e-01 1.452075123786926270e+00 -3.145579223632812500e+02 4.152414039708673954e-04 2.619698170747142285e-05 8.881694078445434570e-01
1.692320227622985840e+00 4.267138615250587463e-02 -1.315282836914062500e+03 1.862663328647613525e-01 1.448477983474731445e+00 -3.132575683593750000e+02 4.123815451748669147e-04 2.500409937056247145e-05 8.900668025016784668e-01
1.691971659660339355e+00 4.242146387696266174e-02 -1.311345825195312500e+03 1.858181357383728027e-01 1.448203444480895996e+00 -3.120575561523437500e+02 4.118155920878052711e-04 2.599943945824634284e-05 8.909644484519958496e-01
1.690497994422912598e+00 4.135509952902793884e-02 -1.308221313476562500e+03 1.848023384809494019e-01 1.445876240730285645e+00 -3.111311950683593750e+02 4.109412257093936205e-04 2.421082535875029862e-05 8.916764855384826660e-01
1.688581109046936035e+00 4.635463282465934753e-02 -1.304551269531250000e+03 1.830260306596755981e-01 1.446857213973999023e+00 -3.083070678710937500e+02 4.091396112926304340e-04 2.638807745825033635e-05 8.925343751907348633e-01
1.685975790023803711e+00 4.934456571936607361e-02 -1.297857299804687500e+03 1.810522079467773438e-01 1.444587469100952148e+00 -3.056409606933593750e+02 4.067059489898383617e-04 2.777599183900747448e-05 8.940683007240295410e-01
1.681810259819030762e+00 4.878867790102958679e-02 -1.288004760742187500e+03 1.782205700874328613e-01 1.442558646202087402e+00 -3.031582336425781250e+02 4.033450677525252104e-04 2.727089486143086106e-05 8.963081836700439453e-01
1.678782224655151367e+00 4.944489896297454834e-02 -1.280698608398437500e+03 1.755845397710800171e-01 1.440124273300170898e+00 -2.988684692382812500e+02 4.008767718914896250e-04 2.733217479544691741e-05 8.979994654655456543e-01
1.675255298614501953e+00 4.858302697539329529e-02 -1.272812744140625000e+03 1.740557700395584106e-01 1.436978340148925781e+00 -2.962258911132812500e+02 3.982512862421572208e-04 2.611203308333642781e-05 8.998003602027893066e-01
1.672024488449096680e+00 4.831760749220848083e-02 -1.264826416015625000e+03 1.732244640588760376e-01 1.435676932334899902e+00 -2.936172790527343750e+02 3.955718420911580324e-04 2.629658411024138331e-05 9.016233682632446289e-01
1.668645977973937988e+00 4.527174308896064758e-02 -1.255412109375000000e+03 1.735840439796447754e-01 1.432103395462036133e+00 -2.916075439453125000e+02 3.931687097065150738e-04 2.412126559647731483e-05 9.037591218948364258e-01
1.664350986480712891e+00 4.521053656935691833e-02 -1.244849609375000000e+03 1.743503361940383911e-01 1.429269075393676758e+00 -2.900383911132812500e+02 3.896173147950321436e-04 2.455384674249216914e-05 9.061468839645385742e-01
1.660300135612487793e+00 4.327850788831710815e-02 -1.231903442382812500e+03 1.742091476917266846e-01 1.425592899322509766e+00 -2.866212768554687500e+02 3.863474994432181120e-04 2.412259163975249976e-05 9.090920090675354004e-01
1.656371116638183594e+00 4.104330390691757202e-02 -1.220813842773437500e+03 1.725723892450332642e-01 1.420924544334411621e+00 -2.831115722656250000e+02 3.831764915958046913e-04 2.325406603631563485e-05 9.116219282150268555e-01
1.654999136924743652e+00 3.874925151467323303e-02 -1.214949462890625000e+03 1.711632758378982544e-01 1.420159578323364258e+00 -2.819199829101562500e+02 3.817281976807862520e-04 2.366975604672916234e-05 9.129516482353210449e-01
1.654977560043334961e+00 3.722805529832839966e-02 -1.214954589843750000e+03 1.704428195953369141e-01 1.420216202735900879e+00 -2.825856628417968750e+02 3.816958924289792776e-04 2.312018295924644917e-05 9.129422307014465332e-01
1.656484961509704590e+00 3.762443736195564270e-02 -1.218185668945312500e+03 1.702595502138137817e-01 1.421516060829162598e+00 -2.823237915039062500e+02 3.827987238764762878e-04 2.379521356488112360e-05 9.122210144996643066e-01
1.656852006912231445e+00 3.899643197655677795e-02 -1.220737426757812500e+03 1.701121479272842407e-01 1.421209812164306641e+00 -2.833580017089843750e+02 3.832777729257941246e-04 2.316959762538317591e-05 9.116360545158386230e-01
1.656586647033691406e+00 4.350370541214942932e-02 -1.220267211914062500e+03 1.692166924476623535e-01 1.421883344650268555e+00 -2.831627502441406250e+02 3.826695610769093037e-04 2.545195638958830386e-05 9.117438793182373047e-01
1.654265999794006348e+00 4.495849087834358215e-02 -1.215127075195312500e+03 1.671967357397079468e-01 1.420694589614868164e+00 -2.822629699707031250e+02 3.806303138844668865e-04 2.588773531897459179e-05 9.129075407981872559e-01
1.652909994125366211e+00 4.411787912249565125e-02 -1.210469116210937500e+03 1.658462435007095337e-01 1.420111060142517090e+00 -2.820355529785156250e+02 3.791518101934343576e-04 2.661538383108563721e-05 9.139547944068908691e-01
1.652266383171081543e+00 4.272810742259025574e-02 -1.207888671875000000e+03 1.653497368097305298e-01 1.420073747634887695e+00 -2.823594970703125000e+02 3.784074215218424797e-04 2.675924406503327191e-05 9.145293831825256348e-01
1.652275681495666504e+00 4.213244467973709106e-02 -1.207393554687500000e+03 1.653282046318054199e-01 1.420811533927917480e+00 -2.831054992675781250e+02 3.783497377298772335e-04 2.676010990398935974e-05 9.146311283111572266e-01
1.652286410331726074e+00 4.228823632001876831e-02 -1.207451904296875000e+03 1.652465164661407471e-01 1.420567035675048828e+00 -2.822314453125000000e+02 3.784093423746526241e-04 2.668632441782392561e-05 9.146288633346557617e-01
1.651155710220336914e+00 4.373762011528015137e-02 -1.206307250976562500e+03 1.647734344005584717e-01 1.419598221778869629e+00 -2.810044250488281250e+02 3.777225501835346222e-04 2.616557503642980009e-05 9.149007201194763184e-01
1.649305582046508789e+00 4.538989812135696411e-02 -1.201747192382812500e+03 1.639408469200134277e-01 1.418098449707031250e+00 -2.791467895507812500e+02 3.760799882002174854e-04 2.705573933781124651e-05 9.159461855888366699e-01
1.647244572639465332e+00 4.519001767039299011e-02 -1.195954223632812500e+03 1.632414758205413818e-01 1.416753768920898438e+00 -2.796616821289062500e+02 3.741658583749085665e-04 2.736974056460894644e-05 9.172387123107910156e-01
1.645555734634399414e+00 4.350181668996810913e-02 -1.189912963867187500e+03 1.625285446643829346e-01 1.416269540786743164e+00 -2.792220153808593750e+02 3.725427086465060711e-04 2.751185456872917712e-05 9.185987114906311035e-01
1.644994735717773438e+00 4.228854551911354065e-02 -1.187442382812500000e+03 1.619680076837539673e-01 1.415579438209533691e+00 -2.788199157714843750e+02 3.720057429745793343e-04 2.733812107180710882e-05 9.191576838493347168e-01
1.644895792007446289e+00 4.247167333960533142e-02 -1.187511596679687500e+03 1.613943725824356079e-01 1.415814757347106934e+00 -2.788233642578125000e+02 3.719204687513411045e-04 2.730135565798263997e-05 9.191420674324035645e-01
1.644201874732971191e+00 4.340751841664314270e-02 -1.186333740234375000e+03 1.610241681337356567e-01 1.415277719497680664e+00 -2.779154052734375000e+02 3.713760233949869871e-04 2.746601967373862863e-05 9.194174408912658691e-01
1.642928242683410645e+00 4.563985019922256470e-02 -1.183885620117187500e+03 1.599316596984863281e-01 1.413987874984741211e+00 -2.766598510742187500e+02 3.703582915477454662e-04 2.774136191874276847e-05 9.199818968772888184e-01
1.636510610580444336e+00 4.988269507884979248e-02 -1.176720092773437500e+03 1.579710841178894043e-01 1.409705281257629395e+00 -2.734783935546875000e+02 3.661164664663374424e-04 2.830715675372630358e-05 9.210302233695983887e-01
1.638184189796447754e+00 5.155809223651885986e-02 -1.172186523437500000e+03 1.572710126638412476e-01 1.413645029067993164e+00 -2.727924804687500000e+02 3.673926694318652153e-04 3.007827399414964020e-05 9.216834306716918945e-01
1.638717651367187500e+00 5.601900070905685425e-02 -1.169313110351562500e+03 1.573990583419799805e-01 1.413330554962158203e+00 -2.714651794433593750e+02 3.695558116305619478e-04 2.718874929996673018e-05 9.221041798591613770e-01
1.621668696403503418e+00 4.850517585873603821e-02 -1.156384155273437500e+03 1.518491208553314209e-01 1.400225281715393066e+00 -2.646092834472656250e+02 3.555350704118609428e-04 2.924925320257898420e-05 9.240041971206665039e-01
1.622298002243041992e+00 4.577757045626640320e-02 -1.155024047851562500e+03 1.529369205236434937e-01 1.400731444358825684e+00 -2.648383789062500000e+02 3.565319348126649857e-04 2.694327486096881330e-05 9.241968393325805664e-01
1.624593138694763184e+00 4.543943330645561218e-02 -1.153793701171875000e+03 1.540771424770355225e-01 1.400014877319335938e+00 -2.622669067382812500e+02 3.587070968933403492e-04 2.463647979311645031e-05 9.243922233581542969e-01
1.621553421020507812e+00 4.969926923513412476e-02 -1.147729003906250000e+03 1.537199467420578003e-01 1.397766470909118652e+00 -2.595869750976562500e+02 3.567388921510428190e-04 2.609709736134391278e-05 9.252793788909912109e-01
1.616173744201660156e+00 5.136537551879882812e-02 -1.135522094726562500e+03 1.527359485626220703e-01 1.395216464996337891e+00 -2.581980590820312500e+02 3.524883941281586885e-04 2.825714000209700316e-05 9.270346760749816895e-01
1.607638835906982422e+00 4.618581011891365051e-02 -1.116529663085937500e+03 1.530158072710037231e-01 1.390065193176269531e+00 -2.583652648925781250e+02 3.471191448625177145e-04 2.560490975156426430e-05 9.297479391098022461e-01
1.597752690315246582e+00 3.924339264631271362e-02 -1.099020629882812500e+03 1.532287448644638062e-01 1.381987214088439941e+00 -2.566817321777343750e+02 3.398342814762145281e-04 2.637641227920539677e-05 9.322632551193237305e-01
1.604931712150573730e+00 2.994744479656219482e-02 -1.096244750976562500e+03 1.585283428430557251e-01 1.385611653327941895e+00 -2.616174926757812500e+02 3.466198686510324478e-04 2.022335684159770608e-05 9.326224923133850098e-01
1.597428321838378906e+00 2.896236069500446320e-02 -1.094909301757812500e+03 1.566272228956222534e-01 1.379738330841064453e+00 -2.566129150390625000e+02 3.402749716769903898e-04 2.275240512972231954e-05 9.328513741493225098e-01
1.599439501762390137e+00 3.142901510000228882e-02 -1.099087158203125000e+03 1.573417037725448608e-01 1.379052281379699707e+00 -2.559877166748046875e+02 3.423164889682084322e-04 2.153153400286100805e-05 9.322590231895446777e-01
1.602334737777709961e+00 2.356249839067459106e-02 -1.096996459960937500e+03 1.557838618755340576e-01 1.372006535530090332e+00 -2.526182098388671875e+02 3.458349965512752533e-04 9.771792974788695574e-06 9.325834512710571289e-01
1.597701191902160645e+00 4.271234944462776184e-02 -1.092134399414062500e+03 1.518877446651458740e-01 1.380579233169555664e+00 -2.515412139892578125e+02 3.405481402296572924e-04 2.468709681124892086e-05 9.332865476608276367e-01
1.595006942749023438e+00 4.038864374160766602e-02 -1.082202392578125000e+03 1.493945270776748657e-01 1.377711057662963867e+00 -2.494863128662109375e+02 3.387985634617507458e-04 2.409428088867571205e-05 9.347217082977294922e-01
1.585282564163208008e+00 3.987011313438415527e-02 -1.073710571289062500e+03 1.458506137132644653e-01 1.369747281074523926e+00 -2.465131530761718750e+02 3.316861693747341633e-04 2.480798866599798203e-05 9.359580278396606445e-01
1.591059446334838867e+00 3.783199563622474670e-02 -1.074618286132812500e+03 1.462669968605041504e-01 1.375083088874816895e+00 -2.483921661376953125e+02 3.348475438542664051e-04 2.369164030824322253e-05 9.358140230178833008e-01
1.595432400703430176e+00 3.938948363065719604e-02 -1.078206176757812500e+03 1.467813700437545776e-01 1.381262183189392090e+00 -2.520094451904296875e+02 3.358074754942208529e-04 2.605283953016623855e-05 9.352737069129943848e-01
1.596332430839538574e+00 4.157257825136184692e-02 -1.080188110351562500e+03 1.463189274072647095e-01 1.382463574409484863e+00 -2.518236083984375000e+02 3.344693395774811506e-04 2.722834324231371284e-05 9.349918365478515625e-01
1.596582174301147461e+00 4.232201725244522095e-02 -1.076751220703125000e+03 1.461190134286880493e-01 1.382806897163391113e+00 -2.513748168945312500e+02 3.353761276230216026e-04 2.567810588516294956e-05 9.354864954948425293e-01
1.590891003608703613e+00 4.518251866102218628e-02 -1.067361206054687500e+03 1.447449326515197754e-01 1.379605054855346680e+00 -2.469482574462890625e+02 3.334174398332834244e-04 2.611625131976325065e-05 9.368622303009033203e-01
1.585410952568054199e+00 4.438629746437072754e-02 -1.057212890625000000e+03 1.455956846475601196e-01 1.374422550201416016e+00 -2.433566894531250000e+02 3.328742459416389465e-04 2.271823541377671063e-05 9.383399486541748047e-01
1.576252937316894531e+00 3.785961866378784180e-02 -1.046109863281250000e+03 1.432428658008575439e-01 1.365307092666625977e+00 -2.376403503417968750e+02 3.259547229390591383e-04 2.375478834437672049e-05 9.399703145027160645e-01
1.573038816452026367e+00 3.778869286179542542e-02 -1.041473632812500000e+03 1.431296616792678833e-01 1.364120483398437500e+00 -2.358569946289062500e+02 3.247590793762356043e-04 2.308359398739412427e-05 9.406465291976928711e-01
1.574455857276916504e+00 3.656667843461036682e-02 -1.040533325195312500e+03 1.426009237766265869e-01 1.361522674560546875e+00 -2.337852935791015625e+02 3.248636203352361917e-04 2.184174627473112196e-05 9.407966732978820801e-01
1.572527647018432617e+00 3.740697726607322693e-02 -1.038334960937500000e+03 1.411290913820266724e-01 1.360699415206909180e+00 -2.339061431884765625e+02 3.233964089304208755e-04 2.213966581621207297e-05 9.411099553108215332e-01
1.570023179054260254e+00 4.048725590109825134e-02 -1.037229492187500000e+03 1.389681696891784668e-01 1.359124183654785156e+00 -2.320359344482421875e+02 3.208427515346556902e-04 2.480333205312490463e-05 9.412821531295776367e-01
1.578121185302734375e+00 4.412300512194633484e-02 -1.041146850585937500e+03 1.402440816164016724e-01 1.370243549346923828e+00 -2.369746551513671875e+02 3.262053360231220722e-04 2.581586340966168791e-05 9.406847357749938965e-01
1.573053598403930664e+00 4.081493616104125977e-02 -1.037285034179687500e+03 1.386597454547882080e-01 1.364066839218139648e+00 -2.339522094726562500e+02 3.224647953175008297e-04 2.562291047070175409e-05 9.412596821784973145e-01
1.574153661727905273e+00 3.875876590609550476e-02 -1.036704101562500000e+03 1.395209878683090210e-01 1.365305066108703613e+00 -2.367127227783203125e+02 3.230188449379056692e-04 2.394457987975329161e-05 9.413217306137084961e-01
1.570923209190368652e+00 3.781070932745933533e-02 -1.034649047851562500e+03 1.397464573383331299e-01 1.362418770790100098e+00 -2.354229888916015625e+02 3.216950572095811367e-04 2.476636473147664219e-05 9.416252374649047852e-01
1.568890690803527832e+00 3.299640491604804993e-02 -1.034432739257812500e+03 1.403712034225463867e-01 1.356854438781738281e+00 -2.350633697509765625e+02 3.203736850991845131e-04 2.152200795535463840e-05 9.416589140892028809e-01
1.580473184585571289e+00 4.521328955888748169e-02 -1.043866333007812500e+03 1.428382545709609985e-01 1.369602560997009277e+00 -2.401996612548828125e+02 3.277329378761351109e-04 2.715244954742956907e-05 9.402715563774108887e-01
1.579783082008361816e+00 4.585272073745727539e-02 -1.041453002929687500e+03 1.433568149805068970e-01 1.368040680885314941e+00 -2.385667572021484375e+02 3.302634868305176497e-04 2.133606903953477740e-05 9.406288862228393555e-01
1.573118805885314941e+00 4.423162713646888733e-02 -1.035982788085937500e+03 1.380433142185211182e-01 1.365178227424621582e+00 -2.327704315185546875e+02 3.235090407542884350e-04 2.441136166453361511e-05 9.414547681808471680e-01
1.572240948677062988e+00 4.309988394379615784e-02 -1.032691040039062500e+03 1.376369446516036987e-01 1.360628128051757812e+00 -2.288153076171875000e+02 3.248748835176229477e-04 1.937372144311666489e-05 9.419552683830261230e-01
